[Spindles/C3-A1]
   78.7600	    0.6000
  388.0600	    0.7200
  395.8600	    0.6200
  500.5600	    1.3200
  511.9600	    0.5200
  535.8600	    1.3200
  701.2600	    1.0200
  743.8600	    0.7200
  860.8600	    1.1200
  891.8600	    1.5200
  899.2600	    1.5200
  944.4600	    1.3200
  961.3600	    1.2200
  975.0600	    0.9400
  997.3600	    0.6200
 1036.5600	    0.8000
 1107.8400	    1.4400
 1114.9600	    0.7200
 1266.7600	    1.8200
 1312.0600	    0.8200
 1313.2400	    0.7400
 1315.5600	    1.1200
 1319.7600	    1.7200
 1370.7600	    0.7200
 1414.3600	    1.6200
 1445.7600	    1.2200
 1450.4600	    1.0200
 1493.2600	    1.5200
 1497.8600	    0.5200
 1500.1600	    1.8200
 1539.2400	    0.8400
 1542.4600	    0.8200
 1544.3600	    0.8200
 1582.3600	    1.4200
 1594.4600	    1.5200
 1674.5600	    1.8200
 1680.1600	    1.5200
 1682.7600	    1.1200
 1684.6600	    1.3200
