[vis2_Spindles/C3-A1]
  297.8600	    1.0000
  387.9400	    1.0000
  500.2800	    1.0000
  509.6200	    1.0000
  511.6200	    1.0000
  534.1400	    1.0000
  535.9200	    1.0000
  702.5400	    1.0000
  779.8400	    1.0000
  880.4600	    1.0000
  884.5800	    1.0000
  892.5000	    1.0000
  899.5200	    1.0000
  944.8000	    1.0000
  974.7000	    1.0000
  986.1000	    1.0000
  999.7600	    1.0000
 1036.4000	    1.0000
 1108.1800	    1.0000
 1114.8200	    1.0000
 1182.0800	    1.0000
 1266.7800	    1.0000
 1312.3000	    1.0000
 1315.5400	    1.0000
 1320.4400	    1.0000
 1367.1400	    1.0000
 1370.6400	    1.0000
 1391.4200	    1.0000
 1414.3800	    1.0000
 1445.9000	    1.0000
 1450.5000	    1.0000
 1493.5000	    1.0000
 1497.7200	    1.0000
 1500.7600	    1.0000
 1539.1800	    1.0000
 1542.2800	    1.0000
 1544.0400	    1.0000
 1582.7200	    1.0000
 1590.2200	    1.0000
 1594.9800	    1.0000
 1674.5400	    1.0000
 1680.0800	    1.0000
 1683.0000	    1.0000
 1685.2800	    1.0000
