[vis2_Spindles/CZ-A1]
  217.5400	    1.0000
  473.5400	    1.0000
  629.2000	    1.0000
  653.0100	    1.0000
  751.2800	    1.0000
  764.1400	    1.0000
  775.4350	    1.0000
  864.0050	    1.0000
  878.3700	    1.0000
 1145.6950	    1.0000
 1165.3400	    1.0000
 1169.0700	    1.0000
 1192.4850	    1.0000
 1213.8050	    1.0000
 1216.2150	    1.0000
 1221.6250	    1.0000
 1224.7500	    1.0000
 1273.0950	    1.0000
 1285.1800	    1.0000
 1303.9400	    1.0000
 1316.2400	    1.0000
 1330.5100	    1.0000
 1362.6700	    1.0000
 1612.1900	    1.0000
 1653.9900	    1.0000
