[Spindles/CZ-A1]
    1.7500	    0.6350
   14.2500	    0.7050
   84.5500	    0.7350
   93.5500	    1.3050
  141.6500	    0.6050
  161.5500	    0.6050
  169.0500	    0.6050
  178.4050	    0.5500
  428.9500	    1.1050
  435.0500	    1.1050
  447.1500	    1.3050
  449.6500	    1.1050
  456.9500	    1.0850
  458.1100	    0.7450
  461.8500	    1.4050
  468.9500	    0.7050
  560.0500	    0.9050
  563.0500	    0.6050
  571.5500	    1.9050
  575.7500	    0.8050
  585.4500	    0.5050
  590.9500	    1.4600
  594.3900	    0.8650
  598.9500	    1.4050
  609.7500	    0.8050
  633.7500	    0.7050
  636.6500	    1.1550
  647.2500	    0.7050
  803.0500	    0.5050
  803.9500	    0.5050
  808.0400	    0.5150
  815.4500	    1.3050
  834.1500	    1.8050
  847.5500	    1.0050
  857.7500	    0.7050
  864.7500	    1.5050
  870.7500	    1.4050
  882.8500	    0.6050
  901.8750	    0.5800
  921.0500	    0.8050
  945.4500	    0.9050
  949.4500	    1.2050
  953.7500	    0.8050
  956.7500	    0.9050
  960.3500	    0.8050
  963.0500	    0.5050
  963.7500	    0.9050
  968.8500	    0.7050
  970.9500	    0.9050
  979.7500	    1.1050
  984.9500	    0.7050
 1018.9500	    0.5050
 1023.2500	    1.1050
 1063.2500	    0.8900
 1067.2500	    0.7050
 1071.3500	    1.0050
 1097.6500	    1.5050
 1103.9500	    0.8050
 1106.1500	    1.2850
 1111.5500	    1.1050
 1130.7500	    0.6050
 1140.7500	    0.6050
 1170.1500	    0.7050
 1198.4500	    0.9050
 1209.5500	    1.0600
 1218.9500	    1.5050
 1270.2500	    0.6050
 1280.3500	    0.7050
 1285.9500	    1.0050
 1306.5500	    0.9050
 1313.3800	    1.0750
 1317.7500	    0.8050
 1321.3500	    1.5050
 1344.3500	    0.5050
 1347.2500	    0.9050
 1371.6500	    0.5050
 1389.1500	    0.7050
 1393.7500	    0.8050
 1403.0500	    1.2050
 1468.2500	    0.8350
 1471.8500	    0.8050
 1481.6500	    0.6050
 1486.0500	    0.7050
 1488.0500	    0.7050
 1493.2500	    1.4050
 1503.1500	    0.6050
 1508.4500	    0.8050
 1512.5500	    0.5100
 1554.8500	    0.9050
 1591.5500	    1.0050
 1641.4500	    0.7050
 1643.5500	    0.8150
 1717.7500	    1.3050
 1723.7500	    0.5050
 1728.0500	    0.6050
 1731.2500	    1.3050
 1769.2500	    1.1050
 1780.3500	    1.5050
 1793.0500	    0.7050
 1793.9450	    0.6100
