[Spindles/CZ-A1]
   59.7500	    0.5050
   80.6250	    0.5300
   95.5500	    0.6050
   98.5750	    0.6100
  193.1500	    1.1050
  241.5500	    1.7050
  308.5500	    0.5050
  351.9500	    0.8050
  371.2500	    0.7050
  373.5500	    1.1050
  389.0500	    0.7050
  448.8500	    1.1050
  453.5500	    1.6050
  470.3300	    0.8250
  477.6500	    0.5050
  482.2500	    1.0050
  502.6500	    1.0050
  506.0500	    1.1050
  510.1200	    0.5350
  512.8500	    1.2050
  523.6500	    1.0050
  527.7500	    0.5050
  552.9500	    1.7050
  602.6500	    0.7050
  757.2500	    1.1050
  765.4500	    0.5050
  769.0950	    0.5600
  778.3500	    0.7050
  805.9500	    1.0050
  811.9500	    0.7350
  815.5500	    1.3050
  831.1500	    0.8050
  835.1500	    1.2050
  840.8500	    0.8050
  856.4400	    0.6150
  861.1500	    1.3050
  864.0500	    0.8050
  869.2500	    1.1050
  880.6500	    0.9050
  896.1500	    0.9050
  945.0500	    0.5050
  948.3500	    0.6050
  962.4500	    1.1050
  977.3500	    1.1050
  993.0500	    1.1050
 1000.0500	    1.3050
 1006.7500	    0.8050
 1011.4500	    1.1150
 1022.0500	    1.3050
 1030.0500	    1.0050
 1034.8500	    0.7400
 1041.2500	    1.0050
 1045.8500	    0.8050
 1105.6500	    0.8050
 1109.0500	    0.8050
 1115.7500	    0.9050
 1127.0500	    0.9050
 1165.2500	    0.9050
 1168.7150	    0.6400
 1182.7500	    0.9050
 1194.0500	    1.3050
 1197.1500	    1.1050
 1198.4500	    0.6050
 1202.5500	    0.5050
 1206.1500	    1.0050
 1210.1500	    1.2050
 1221.7500	    1.0050
 1224.5350	    0.8200
 1226.9500	    0.6050
 1231.6450	    0.7250
 1247.2350	    0.7200
 1249.5500	    0.5050
 1261.1500	    0.9050
 1282.3500	    0.5050
 1287.9500	    1.5050
 1294.4500	    1.7050
 1320.6500	    0.7050
 1325.0100	    1.3450
 1327.8250	    0.6600
 1331.8500	    0.6050
 1335.2500	    0.8050
 1338.7500	    0.5050
 1342.3500	    0.8050
 1348.9500	    1.3050
 1355.5500	    1.5050
 1364.6000	    1.4550
 1370.9500	    1.1050
 1379.9500	    0.8050
 1380.8650	    0.8950
 1390.8500	    0.8050
 1394.8500	    0.5050
 1423.5500	    1.3050
 1435.2400	    0.5150
 1439.5500	    0.5050
 1442.4100	    0.7500
 1447.5500	    1.0050
 1462.2500	    1.5400
 1463.9500	    0.7050
 1466.4500	    1.5050
 1472.2500	    1.6050
 1484.7500	    0.5050
 1485.4250	    0.7300
 1486.3500	    0.9050
 1502.5500	    0.6050
 1506.8500	    1.6050
 1518.5500	    0.8200
 1523.6500	    1.1050
 1529.6500	    0.8050
 1539.1500	    1.4050
 1545.5500	    0.7050
 1547.7500	    0.5350
 1549.8500	    1.0050
 1562.6500	    0.5050
 1568.8500	    1.5050
 1581.3500	    0.9050
 1582.4500	    0.6050
 1587.1500	    0.9050
 1598.6500	    1.4050
 1605.3500	    0.6050
 1617.4500	    0.5050
 1623.1500	    0.6050
 1633.8500	    1.4050
 1637.4500	    0.6050
 1648.0500	    0.9050
 1650.0500	    0.7050
 1669.0500	    0.7050
 1673.6500	    0.8050
 1688.6500	    0.9050
 1709.9500	    1.1050
 1722.8500	    1.4050
 1731.0500	    0.5050
