[vis1_Spindles/CZ-A1]
  272.5700	    0.5000
  292.8300	    1.1500
  302.3000	    0.6300
  307.9800	    1.1500
  312.1100	    0.9300
  341.0200	    0.7800
  351.9600	    0.6500
  371.3000	    0.6500
  373.9600	    0.9300
  375.4300	    1.2800
  449.2200	    0.5400
  450.6500	    0.9800
  454.0000	    1.1700
  464.9100	    0.8700
  469.8300	    1.0700
  477.1100	    1.2600
  482.2600	    0.7800
  501.3900	    0.7400
  506.1700	    0.8900
  510.2000	    0.8500
  513.0200	    0.9800
  523.7600	    0.9800
  540.9800	    0.8300
  553.4300	    1.0000
  559.0900	    0.5700
  684.9300	    0.7600
  765.4600	    0.5000
  769.0400	    0.5700
  778.3500	    0.6300
  812.1300	    0.7400
  815.8000	    1.0200
  823.5900	    0.6300
  831.2400	    0.7200
  835.3300	    0.6300
  840.8300	    1.8900
  856.2400	    1.3500
  861.3700	    0.9800
  864.2600	    0.5400
  869.4300	    0.6500
  874.5200	    1.0000
  896.0000	    1.1300
  901.7400	    1.1500
  943.1100	    0.6700
  944.9600	    0.7000
  948.0900	    0.9100
  962.6300	    0.7000
  977.4600	    0.8500
  996.4600	    0.6700
