[vis2_Spindles/CZ-A1]
   13.5900	    1.0000
   19.9050	    1.0000
   30.8450	    1.0000
   32.9500	    1.0000
   36.4450	    1.0000
   59.0700	    1.0000
   71.0050	    1.0000
   76.1650	    1.0000
   83.0750	    1.0000
  128.1350	    1.0000
  131.6850	    1.0000
  133.4300	    1.0000
  138.5500	    1.0000
  140.9250	    1.0000
  151.7250	    1.0000
  157.6300	    1.0000
  186.1850	    1.0000
  189.7150	    1.0000
  513.5350	    1.0000
  516.1400	    1.0000
  574.8450	    1.0000
  652.6250	    1.0000
  669.0500	    1.0000
  673.7700	    1.0000
  683.0500	    1.0000
  727.0550	    1.0000
  732.2550	    1.0000
  734.2500	    1.0000
  751.5600	    1.0000
  756.9500	    1.0000
  770.1950	    1.0000
  773.3600	    1.0000
  796.8350	    1.0000
  814.2050	    1.0000
  820.8500	    1.0000
  823.8800	    1.0000
  828.4050	    1.0000
  877.3200	    1.0000
  892.6050	    1.0000
  930.8750	    1.0000
  939.3350	    1.0000
  945.8700	    1.0000
  965.7250	    1.0000
  973.4400	    1.0000
  981.5750	    1.0000
 1006.3800	    1.0000
 1011.0250	    1.0000
 1018.9500	    1.0000
 1051.4650	    1.0000
 1059.4700	    1.0000
 1073.3550	    1.0000
 1078.7400	    1.0000
 1082.3150	    1.0000
 1107.4050	    1.0000
 1135.6750	    1.0000
 1139.0500	    1.0000
 1157.8950	    1.0000
 1164.7400	    1.0000
 1187.4450	    1.0000
 1191.3000	    1.0000
 1197.3300	    1.0000
 1200.7050	    1.0000
 1274.4700	    1.0000
 1320.4250	    1.0000
 1407.1700	    1.0000
 1473.5100	    1.0000
 1476.7550	    1.0000
 1533.9250	    1.0000
 1536.2800	    1.0000
 1551.0750	    1.0000
 1556.6900	    1.0000
 1598.2300	    1.0000
 1602.0550	    1.0000
 1603.7650	    1.0000
 1606.6500	    1.0000
 1611.2150	    1.0000
 1617.7650	    1.0000
 1621.3800	    1.0000
 1632.9700	    1.0000
 1637.3500	    1.0000
 1638.7550	    1.0000
 1647.3850	    1.0000
 1681.7500	    1.0000
 1693.7950	    1.0000
 1732.1500	    1.0000
 1777.0500	    1.0000
