[vis1_Spindles/CZ-A1]
    1.8000	    0.5900
   14.0200	    0.7200
   27.6100	    0.6500
   31.7200	    0.6500
   84.8700	    0.5000
   94.0200	    1.0400
   98.4800	    0.5000
  132.0200	    0.7800
  141.5400	    0.5000
  161.5200	    0.7000
  168.3700	    1.2400
  178.1100	    1.2400
  198.5700	    0.5900
  240.0900	    0.7600
  395.2800	    0.5200
  423.3000	    0.7400
  425.3900	    1.3000
  429.0000	    1.0700
  435.4100	    0.7200
  447.3500	    0.9600
  449.9600	    0.5400
  457.0000	    0.7000
  458.1100	    0.6500
  461.9600	    1.2400
  468.9800	    0.5400
  560.0900	    0.6700
  563.0000	    0.7000
  565.4300	    0.7000
  571.6300	    1.2800
  575.5700	    0.9300
  591.3500	    0.5900
  594.5700	    0.7200
  598.9600	    0.9800
  609.7600	    0.5200
  615.0900	    1.2400
  629.1500	    0.5900
  633.7800	    0.7200
  636.8000	    0.5400
  644.0000	    0.5000
  647.2000	    0.5200
  695.4800	    0.5400
  703.2200	    0.6300
  794.9300	    0.6100
  802.6300	    1.0000
  807.4300	    1.0000
  811.0900	    0.6300
  815.5900	    0.9100
  818.7600	    0.9300
  821.7800	    0.6100
  831.9100	    0.5700
  834.4100	    1.1500
  837.2600	    0.7000
  847.7400	    0.6100
  857.8000	    0.6100
  865.2800	    0.8000
  871.1100	    0.8500
  901.9800	    0.5400
  921.1700	    0.5200
  940.5200	    0.5400
  945.3700	    0.9600
  949.6100	    0.5400
  951.6100	    0.9800
  953.7400	    0.5700
  956.8500	    0.7600
  960.3300	    0.6100
  963.8300	    0.8000
  968.7600	    0.6500
  970.8900	    0.9600
  973.2200	    0.7800
  976.0200	    0.9300
  980.0400	    0.6300
  985.0700	    0.5900
