[Spindles/CZ-A1]
   77.8500	    1.1050
   80.7500	    1.4050
  111.5500	    0.8050
  132.0500	    1.2050
  278.8500	    1.3050
  284.0450	    0.5100
  685.8500	    0.5050
  878.0500	    1.2050
  892.9400	    1.0150
  910.9500	    0.6050
  918.7500	    1.2050
  938.6500	    1.1050
  981.1500	    0.6050
  991.1500	    0.6050
 1051.8500	    0.5050
 1056.1500	    0.8050
 1068.0500	    0.8050
 1069.2500	    0.7050
 1115.2500	    1.1050
 1118.2500	    1.3050
 1182.4500	    0.9050
 1195.5500	    1.2050
 1204.4500	    0.7050
 1228.8500	    1.0050
 1242.1500	    1.2050
 1277.2500	    0.6050
 1279.7500	    1.0050
 1362.1100	    0.8450
 1413.3500	    0.9050
 1575.6500	    0.5050
 1679.0500	    1.2050
 1721.9500	    1.0050
 1740.1500	    0.6050
