[Spindles/CZ-A1]
    1.0350	    0.7200
    7.5500	    0.5050
   22.9500	    0.9050
   26.1050	    1.2500
   31.4500	    1.1050
   38.7500	    1.4050
   42.7500	    1.1050
  146.1500	    0.8050
  169.0500	    2.3050
  175.2500	    0.9050
  179.2500	    1.1050
  188.0500	    0.6050
  199.3150	    1.3400
  202.6500	    1.3050
  207.8500	    0.7050
  208.7500	    1.4050
  211.1500	    1.3050
  215.8500	    0.8050
  216.8500	    0.6050
  223.1500	    0.7050
  270.7500	    1.4050
  275.8500	    1.1050
  282.1500	    1.4050
  315.6500	    1.0400
  333.3500	    1.4050
  358.0500	    1.2050
  361.1500	    1.6050
  373.5500	    0.9050
  383.3500	    0.7050
  387.1500	    0.8050
  403.5500	    0.6050
  431.8500	    0.7000
  436.1500	    0.9050
  452.1500	    1.6050
  454.2500	    0.6050
  457.3500	    0.5050
  472.2500	    0.7050
  490.4500	    1.3200
  538.7500	    0.8050
  543.3500	    0.9050
  544.4500	    1.5050
  548.1500	    1.1050
  552.4500	    1.7050
  556.4500	    1.0050
  557.6500	    0.8050
  559.8500	    1.8050
  583.8500	    0.7050
  597.4600	    1.4950
  601.2500	    0.8800
  604.4500	    0.5050
  605.4500	    1.8050
  609.4500	    0.9050
  613.6500	    0.9050
  620.2500	    1.0050
  624.0500	    0.6100
  638.6500	    1.1050
  646.8500	    1.1050
  652.2500	    1.7050
  660.9500	    1.2050
  666.2500	    0.7050
  676.2500	    1.0050
  693.4500	    0.8050
  709.5750	    0.8800
  779.6500	    1.7050
  781.5500	    0.8050
  815.1500	    0.8050
  834.5450	    0.5100
  847.4500	    0.9050
  864.9500	    0.8050
  909.0500	    0.9050
  924.9500	    1.2100
  947.7500	    0.8050
  956.5500	    1.0050
 1002.3500	    0.6050
 1020.9500	    0.5450
 1053.9500	    0.8050
 1057.1500	    1.1050
 1185.5500	    0.8050
 1489.4500	    0.7050
 1579.8500	    0.8050
 1602.6500	    1.2050
 1612.9500	    1.1650
 1614.2500	    1.2050
 1650.5500	    1.0050
 1683.2500	    0.6050
 1690.0500	    1.4050
 1700.8500	    0.8050
 1706.1500	    0.9050
 1708.7500	    1.6050
 1718.7500	    1.2050
 1768.3500	    1.2050
 1781.3500	    0.9050
 1786.5500	    0.6050
 1788.6500	    0.7050
